OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
2085,3601,D7028,20.01292483,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,5191.50453717547,871763.000055717
2086,3603,D0195,35.19295662,Inadequate,Inadequate,549300,712500,163200,6,91550,3, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,6315.46645324739,1533005.34009803
2087,3605,C1084,42.4929564,Proposed, ,988600,988600,0,139,7112.23021583,8, ,3,2,5654,I,SIMS BAYOU,0, , , , ,7244.33978823268,1850993.33393152
2088,3606,C1029,6.88442425,Proposed, ,134700,134700,0,0,0,0,0,0,5,5654,E,SIMS BAYOU,0, , , , ,2317.83246460629,299885.573420564
2089,3607,D0196,6.06535171,Cannot Analyze, ,0,0,0,16,0,1, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,2158.93663282111,264206.681014712
2090,3609,D0362,38.59461561,Inadequate,Inadequate,345400,345400,0,86,4016.27906977,29,1,3,1,5154,C,BRAYS BAYOU,0, , , , ,5864.11537413578,1681181.33503275
2091,3610,D7029,7.38386018,Cannot Analyze, ,0,0,0,20,0,4, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,2439.81405900449,321641.005645469
2092,3611,C0029,72.00337659,Inadequate, ,422300,769200,346900,264,1599.62121212,11, ,3,1,5554,I,SIMS BAYOU,0, , , , ,8912.06443116504,3136467.11754223
2093,3612,D7030,22.2490243,Cannot Analyze, ,0,0,0,69,0,21,8,1,CNA,5154,C,BRAYS BAYOU,0, , , , ,4460.2298145353,969167.539316169
2094,3613,D7021,7.80373454,Cannot Analyze, ,0,0,0,2,0,0,0,4,CNA,5054,F,BRAYS BAYOU,0, , , , ,2364.2132749664,339930.605314125
2095,3615,C0030,173.52324191,Inadequate, ,3072200,3321300,249100,404,7604.45544554,24, ,3,1,5554,I,SIMS BAYOU,0, , , , ,17692.6001249064,7558672.65683803
2096,3616,E0385,151.40419773,Inadequate, ,4072600,4433000,360400,623,6537.07865169,5, ,3,1,5261,B,WHITE OAK BAYOU,0, , , , ,22972.7221819119,6595167.27817937
2097,3617,C0189,40.57877574,Inadequate, ,564100,564100,0,135,4178.51851852,34, ,3,1,5754,E,SIMS BAYOU,0, , , , ,6086.95302018167,1767611.43531496
2098,3619,C0192,113.3759951,Inadequate, ,913200,913200,0,435,2099.31034483,39,4,1,1,5754,E,SIMS BAYOU,0, , , , ,9506.99372918727,4938658.23696917
2099,3620,D0597,17.81714374,Inadequate, ,507100,507100,0,21,24147.6190476,0,0,4,3,4954,F,BRAYS BAYOU,0, , , , ,4703.32725405586,776114.810555799
2100,3622,C0188,25.70755954,Inadequate, ,343900,343900,0,36,9552.77777778,3, ,3,1,5754,E,SIMS BAYOU,0, , , , ,4977.2812961376,1119821.17275752
2101,3623,D0315,22.13010995,Inadequate,Inadequate,475800,475800,0,50,9516,31, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,4174.62688111289,963987.639368584
2102,3624,C0035,375.48134074,Inadequate, ,7800700,8409500,608800,1073,7269.99068034,76,8,1,1,5554,I,SIMS BAYOU,0, , , , ,24887.112708701,16355967.1205118
2103,3626,D0197,4.85436933,Cannot Analyze, ,0,0,0,14,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,2035.07342928451,211456.338338639
2104,3627,D0198,5.56462809,Cannot Analyze, ,0,0,0,18,0,2, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,2189.73498071893,242395.161138453
2105,3628,D0874,12.46232992,Cannot Analyze, ,0,0,0,2,0,0,0,4,CNA,5054,F,BRAYS BAYOU,0, , , , ,3404.09137325566,542858.874039305
2106,3630,D7047,63.2528092,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,4954,F,BRAYS BAYOU,0, , , , ,10497.4148380477,2755292.3678762
2107,3632,D0731,14.12274679,Inadequate,Inadequate,135800,135800,0,5,27160,0,0,4,3,4854,F,BRAYS BAYOU,0, , , , ,4092.67517174791,615186.982386591
2108,3635,C1037,21.79200346,Proposed, ,149100,149100,0,1,149100,0,0,4,4,5654,E,SIMS BAYOU,0, , , , ,4467.19154742491,949259.811654706
2109,3637,D0600,53.69995117,Inadequate, ,738800,738800,0,234,3157.26495726,39, ,3,1,4954,F,BRAYS BAYOU,0, , , , ,6352.25033221342,2339169.8476999
2110,3638,C1040,36.93043496,Proposed, ,581600,581600,0,117,4970.94017094,11, ,3,2,5654,I,SIMS BAYOU,0, , , , ,6715.29538111116,1608689.68296772
2111,3639,D0367,118.89619635,Inadequate, ,1395800,1395800,0,458,3047.59825328,91,13,1,1,5054,F,BRAYS BAYOU,0, , , , ,11688.8077429187,5179118.30370862
2112,3640,D0199,4.81986083,Cannot Analyze, ,0,0,0,14,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,2046.93858488876,209953.182128718
2113,3641,D0190,42.97071255,Cannot Analyze, ,0,0,0,83,0,49,1,1,CNA,5154,C,BRAYS BAYOU,0, , , , ,6664.62383797987,1871804.17069033
2114,3642,C0196,28.56797405,Inadequate, ,109400,109400,0,69,1585.50724638,1, ,3,1,5754,E,SIMS BAYOU,0, , , , ,5155.87173162785,1244420.94157026
2115,3643,D0205,6.42141002,Cannot Analyze, ,0,0,0,15,0,2, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,2349.82882247179,279716.59978703
2116,3644,C1036,28.18706338,Proposed, ,297600,361900,64300,3,99200,0,0,4,4,5654,E,SIMS BAYOU,0, , , , ,4509.09415405614,1227828.49307359
2117,3645,D0206,2.5140227,Cannot Analyze, ,0,0,0,6,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,1325.10295645692,109510.780382657
2118,3647,C0212,90.94741239,Inadequate, ,390700,390700,0,130,3005.38461538,0,0,2,1,5654,E,SIMS BAYOU,0, , , , ,12116.9134792853,3961669.45549093
2119,3649,D0652,31.58876876,Inadequate, ,113100,113100,0,5,22620,0,0,4,3,4954,F,BRAYS BAYOU,0, , , , ,6008.25973927333,1376006.64604584
2120,3650,D0306,37.39651971,Inadequate, ,624300,624300,0,101,6181.18811881,56,6,1,1,5154,C,BRAYS BAYOU,0, , , , ,6865.39016284914,1628992.46158724
2121,3652,D0697,17.44262748,Inadequate, ,69200,69200,0,65,1064.61538462,6, ,3,1,4854,F,BRAYS BAYOU,0, , , , ,3972.00825836276,759800.965013537
2122,3654,D8033,25.5586481,Proposed, ,268800,268800,0,1,268800,0,0,0,5,4954,F,BRAYS BAYOU,0, , , , ,4256.86285246371,1113334.69751664
2123,3655,D6049,21.27162351,Cannot Analyze, ,0,0,0,0,0,0,0,4,CNA,5254,C,BRAYS BAYOU,0, , , , ,3908.67516929506,926591.913836282
2124,3656,D0937,71.85479669,Inadequate,Inadequate,1045500,1117800,72300,413,2531.47699758,3, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,9626.03806015682,3129994.73145121
2125,3660,D0359,35.12118192,Cannot Analyze, ,0,0,0,152,0,7, ,3,CNA,5054,F,BRAYS BAYOU,0, , , , ,6957.74518121042,1529878.59871583
2126,3661,C0397,8.0916164,Cannot Analyze, ,0,0,0,20,0,3, ,3,CNA,5454,D,BRAYS BAYOU,0, , , , ,3528.88258038437,352470.769312962
2127,3663,D0152,25.8435934,Inadequate, ,349900,349900,0,98,3570.40816327,110,2,1,1,5254,C,BRAYS BAYOU,0, , , , ,5447.81866770455,1125746.94329286
2128,3666,D0207,7.35277587,Cannot Analyze, ,0,0,0,22,0,6, ,3,CNA,5154,C,BRAYS BAYOU,0, , , , ,2523.39934123553,320286.968274949
2129,3667,C0016,39.08266667,Cannot Analyze, ,0,0,0,90,0,7,47,1,CNA,5654,I,SIMS BAYOU,0, , , , ,7156.07763598538,1702441.11219632
2130,3668,C0210,53.20583197,Inadequate, ,117700,117700,0,219,537.44292237,4,1,1,1,5654,I,SIMS BAYOU,0, , , , ,9412.15908054993,2317645.78933856
2131,3669,D0307,4.40491169,Cannot Analyze, ,0,0,0,12,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,1887.80975314121,191877.951154343
2132,3670,C0396,7.55756293,Cannot Analyze, ,0,0,0,19,0,1, ,3,CNA,5454,D,SIMS BAYOU,0, , , , ,2994.36391008074,329207.585276857
2133,3672,D0357,11.81186367,Cannot Analyze, ,0,0,0,36,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,3025.70935803654,514524.752796431
2134,3673,C0022,10.20590396,Cannot Analyze, ,0,0,0,22,0,3,17,1,CNA,5654,I,SIMS BAYOU,0, , , , ,3039.36196425998,444569.228679942
2135,3675,C0395,8.55762331,Cannot Analyze, ,0,0,0,18,0,11, ,3,CNA,5454,D,BRAYS BAYOU,0, , , , ,3024.10652219888,372769.95920629
2136,3676,C1041,9.78899061,Proposed, ,94200,94200,0,0,0,0,0,0,5,5654,E,SIMS BAYOU,0, , , , ,3140.48033400293,426408.234826989
2137,3677,C0393,7.91999957,Cannot Analyze, ,0,0,0,18,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,2958.88209888325,344995.210573656
2138,3678,D7037,90.81709653,Inadequate, ,555000,555000,0,152,3651.31578947,37,6,1,1,5054,F,BRAYS BAYOU,0, , , , ,9048.12831937714,3955992.80434709
2139,3680,D0305,4.21901007,Inadequate, ,11800,11800,0,15,786.66666667,2, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,1955.50270333643,183780.119313783
2140,3681,D0936,30.94321417,Inadequate,Inadequate,145900,145900,0,225,648.44444444,0,0,4,3,5254,C,BRAYS BAYOU,0, , , , ,5815.33868823393,1347886.3584796
2141,3682,C1035,17.55181803,Proposed, ,336800,366600,29800,4,84200,0,0,4,4,5754,E,SIMS BAYOU,0, , , , ,4579.02745213863,764557.191269392
2142,3683,C0392,7.39787091,Cannot Analyze, ,0,0,0,18,0,2, ,3,CNA,5454,D,BRAYS BAYOU,0, , , , ,2900.32480965459,322251.221251769
2143,3685,D0804,17.50316557,Inadequate, ,163600,163600,0,123,1330.08130081,10,4,1,1,4854,F,BRAYS BAYOU,0, , , , ,3492.56676984691,762437.743378915
2144,3687,C0398,6.08581296,Cannot Analyze, ,0,0,0,40,0,9,3,1,CNA,5454,D,SIMS BAYOU,0, , , , ,2062.2784161195,265098.101295177
2145,3688,D8016,33.76915206,Proposed, ,536600,536600,0,131,4096.18320611,0,0,0,5,4854,F,BRAYS BAYOU,0, , , , ,5441.57370233734,1470984.68353598
2146,3689,C0705,7.09050374,Cannot Analyze, ,0,0,0,16,0,3, ,3,CNA,5454,D,BRAYS BAYOU,0, , , , ,3334.5376743401,308862.388436898
2147,3691,D0651,307.20749247,Cannot Analyze, ,0,0,0,1157,0,0,0,4,CNA,4953,C,BRAYS BAYOU,0, , , , ,19955.6117180903,13381958.6851177
2148,3692,D0800,38.55969774,Cannot Analyze, ,0,0,0,166,0,7, ,3,CNA,4954,F,BRAYS BAYOU,0, , , , ,6017.30188272044,1679660.47360305
2149,3693,D0729,21.05329162,Cannot Analyze, ,0,0,0,102,0,0,0,0,CNA,4854,F,BRAYS BAYOU,0, , , , ,7769.94347180354,917081.727791166
2150,3695,C0389,7.05165705,Cannot Analyze, ,0,0,0,15,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,2667.28270338154,307170.262429567
2151,3696,D0727,109.15745523,Cannot Analyze, ,0,0,0,558,0,8, ,3,CNA,4853,F,BRAYS BAYOU,0, , , , ,9676.32083535856,4754898.81512192
2152,3697,D0341,46.45660317,Inadequate,Inadequate,700700,715900,15200,132,5308.33333333,64, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,6612.2875975285,2023649.73755536
2153,3698,D0698,43.46133126,Inadequate, ,511400,511400,0,150,3409.33333333,1, ,3,1,4854,F,BRAYS BAYOU,0, , , , ,6436.33674856975,1893175.29379667
2154,3699,D0292,16.38070873,Cannot Analyze, ,0,0,0,4,0,28,6,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,3737.79941630432,713543.679979809
2155,3700,C0388,7.00574911,Cannot Analyze, ,0,0,0,9,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,2635.09623529249,305170.297558361
2156,3701,D0301,19.90071928,Inadequate, ,29400,29400,0,45,653.33333333,0,0,4,3,5154,C,BRAYS BAYOU,0, , , , ,4020.54586357461,866875.232349448
2157,3702,C1085,24.35652986,Cannot Analyze, ,0,0,0,5,0,0,0,0,0,5554,I,SIMS BAYOU,0, , , , ,5792.90610637385,1060970.343185
2158,3704,D0351,17.00456249,Inadequate,Inadequate,132800,132800,0,52,2553.84615385,14, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,4008.30029852956,740718.688959118
2159,3705,D0748,147.89728321,Cannot Analyze, ,0,0,0,409,0,6, ,3,CNA,4853,F,BRAYS BAYOU,0, , , , ,20674.5718904728,6442405.68881937
2160,3706,D0352,18.62576378,Cannot Analyze, ,0,0,0,147,0,28,8,1,CNA,5054,F,BRAYS BAYOU,0, , , , ,3576.35900081947,811338.31288628
2161,3707,C0380,64.664681,Inadequate, ,1154000,1215700,61700,250,4616,38,9,1,1,5454,D,SIMS BAYOU,0, , , , ,7817.35480387971,2816793.71957044
2162,3712,D0213,4.71196454,Inadequate,Inadequate,35700,35700,0,6,5950,0,0,4,3,5154,C,BRAYS BAYOU,0, , , , ,1870.85741119648,205253.26121833
2163,3713,D0192,48.49527651,Inadequate,Inadequate,1092700,1361400,268700,95,11502.1052632,75,60,1,1,5154,C,BRAYS BAYOU,0, , , , ,9430.3339442079,2112453.93266694
2164,3714,D0300,5.19095515,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,1982.30329665517,226117.977711951
2165,3718,C0331,31.12899563,Cannot Analyze, ,0,0,0,6,0,1, ,4,CNA,5654,I,SIMS BAYOU,0, , , , ,4836.33519282504,1355979.06647876
2166,3720,C0390,5.72506757,Cannot Analyze, ,0,0,0,24,0,3,1,1,CNA,5454,D,SIMS BAYOU,0, , , , ,2272.17683390066,249383.877122398
2167,3722,H0119,6.93308756,Cannot Analyze, ,0,0,0,11,0,5, ,3,CNA,5459,B,HUNTING BAYOU,0, , , , ,2375.99362657117,302005.263594086
2168,3723,D0214,4.36985561,Cannot Analyze, ,0,0,0,3,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,1751.69466137541,190350.913344181
2169,3725,C0387,30.42689398,Inadequate, ,479700,479700,0,96,4996.875,9,2,1,1,5454,D,SIMS BAYOU,0, , , , ,5425.6071109045,1325395.64104071
2170,3729,C0330,12.67257667,Cannot Analyze, ,0,0,0,36,0,0,0,4,CNA,5654,I,SIMS BAYOU,0, , , , ,3117.03200216218,552017.449564829
2171,3730,C0386,33.08859257,Inadequate, ,201700,201700,0,90,2241.11111111,7, ,1,1,5454,D,SIMS BAYOU,0, , , , ,4876.47660205947,1441339.25056921
2172,3732,D0650,53.43538149,Cannot Analyze, ,0,0,0,277,0,0,0,4,CNA,4953,F,BRAYS BAYOU,0, , , , ,8294.17837948057,2327645.27330587
2173,3733,D0212,46.85083536,Inadequate,Inadequate,742700,761800,19100,132,5626.51515152,89,60,1,1,5153,C,BRAYS BAYOU,0, , , , ,8239.17191169083,2040822.69082134
2174,3734,D0319,21.53228758,Inadequate, ,147000,147000,0,6,24500,1, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,4211.51083297584,937946.482497672
2175,3735,D0321,18.98850217,Cannot Analyze, ,0,0,0,4,0,0,0,4,CNA,5154,C,BRAYS BAYOU,0, , , , ,4174.30923434908,827139.105111782
2176,3736,C0355,197.33846693,Inadequate, ,1020100,1175400,155300,601,1697.33777038,34, ,1,1,5653,I,SIMS BAYOU,0, , , , ,18000.425257041,8596063.22652926
2177,3737,C1034,18.26082504,Proposed, ,223100,223100,0,8,27887.5,0,0,0,5,5754,E,SIMS BAYOU,0, , , , ,3816.90065067457,795441.562253647
2178,3738,D0617,28.62027739,Cannot Analyze, ,0,0,0,3,0,0,0,4,CNA,4953,F,BRAYS BAYOU,0, , , , ,6350.82774105499,1246699.33105943
2179,3740,C0218,17.67459308,Cannot Analyze, ,0,0,0,6,0,0,0,4,CNA,5653,I,SIMS BAYOU,0, , , , ,6448.22486696786,769905.605695139
2180,3741,C1106,41.0829066,Proposed, ,441900,441900,0,1,441900,0,0,0,5,5553,I,SIMS BAYOU,0, , , , ,5650.84302345817,1789571.26074057
2181,3743,C1033,9.70654829,Proposed, ,77900,77900,0,7,11128.5714286,0,0,4,4,5754,E,SIMS BAYOU,0, , , , ,3811.47673431298,422817.270138388
2182,3745,C0214,48.87479325,Cannot Analyze, ,0,0,0,20,0,3, ,3,CNA,5653,E,SIMS BAYOU,0, , , , ,13753.9380818815,2128986.12514952
2183,3747,D0438,24.7656066,Inadequate, ,169200,169200,0,123,1375.6097561,0,2,2,1,5054,C,BRAYS BAYOU,0, , , , ,4148.55580736451,1078789.9802583
2184,3748,D0161,4.78241161,Cannot Analyze, ,0,0,0,18,0,4, ,3,CNA,5254,C,BRAYS BAYOU,0, , , , ,2001.00891501367,208321.93252729
2185,3750,D0348,78.27516686,Inadequate,Inadequate,497900,1899700,1401800,248,2007.66129032,68, ,3,1,5053,C,BRAYS BAYOU,0, , , , ,12751.8572947408,3409666.2006864
2186,3753,D0339,8.87036082,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5153,C,BRAYS BAYOU,0, , , , ,2561.68296840289,386392.843518636
2187,3754,D5017,23.34352893,Inadequate, ,40200,40200,0,76,528.94736842,17,2,1,1,5253,C,BRAYS BAYOU,0, , , , ,4452.53333992599,1016844.07576411
2188,3757,D0296,8.83801922,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5153,C,BRAYS BAYOU,0, , , , ,3475.47174213046,384984.235524219
2189,3758,D0340,2.95621426,Cannot Analyze, ,0,0,0,1,0,1,1,1,CNA,5153,C,BRAYS BAYOU,0, , , , ,1474.01615851305,128772.705658036
2190,3759,C1087,25.16949889,Proposed, ,356500,356500,0,2,178250,0,0,0,5,5553,I,SIMS BAYOU,0, , , , ,4638.85002131854,1096383.54754674
2191,3760,D0370,37.05409781,Inadequate,Inadequate,397600,397600,0,125,3180.8,8, ,3,1,5053,C,BRAYS BAYOU,0, , , , ,5296.9882803763,1614076.39931569
2192,3761,C1086,17.80876343,Proposed, ,100300,100300,0,15,6686.66666667,3,13,1,2,5553,I,SIMS BAYOU,0, , , , ,4353.23848894665,775749.695380927
2193,3763,C0375,6.69228622,Inadequate, ,62300,62300,0,21,2966.66666667,4,1,1,1,5553,D,SIMS BAYOU,0, , , , ,2434.69932897542,291516.077454115
2194,3764,C0385,109.52051555,Inadequate, ,3069000,3069000,0,525,5845.71428571,60,22,1,1,5453,D,SIMS BAYOU,0, , , , ,10551.331440603,4770713.2358597
2195,3765,D0369,87.12175584,Inadequate,Inadequate,1622500,1622500,0,224,7243.30357143,77,1,3,1,5053,C,BRAYS BAYOU,0, , , , ,12958.4492188595,3795024.00173193
2196,3767,C1042,72.33824762,Proposed, ,705700,705700,0,63,11201.5873016,0,0,4,4,5653,E,SIMS BAYOU,0, , , , ,8214.06581386882,3151054.01831959
2197,3768,D0320,74.90959233,Inadequate,Inadequate,1307300,1413100,105800,244,5357.78688525,74,11,1,1,5153,C,BRAYS BAYOU,0, , , , ,9123.45667419434,3263061.90337504
2198,3772,D0220,119.24879876,Inadequate,Inadequate,2140400,2399100,258700,293,7305.11945392,81,11,1,1,5153,C,BRAYS BAYOU,0, , , , ,11967.0289938883,5194477.85705785
2199,3775,C0379,75.73572076,Inadequate, ,869400,869400,0,289,3008.30449827,78,12,1,1,5453,D,SIMS BAYOU,0, , , , ,7457.38976368061,3299047.96438575
2200,3777,D0612,59.90066611,Cannot Analyze, ,0,0,0,291,0,0,0,4,CNA,5053,F,BRAYS BAYOU,0, , , , ,8774.12034485444,2609273.07748724
2201,3778,D0176,43.16255734,Cannot Analyze, ,0,0,0,1,0,0,0,4,CNA,5153,C,BRAYS BAYOU,0, , , , ,6680.91152896192,1880160.86235125
2202,3779,C0702,74.08538346,Inadequate, ,1133800,1254500,120700,245,4627.75510204,40,3,3,1,5453,D,SIMS BAYOU,0, , , , ,7149.02274763793,3227159.38403358
2203,3780,C0336,21.76288276,Inadequate, ,346800,346800,0,83,4178.31325301,1, ,3,1,5653,I,SIMS BAYOU,0, , , , ,4367.09158480467,947991.06572433
2204,3781,C0813,28.09904389,Cannot Analyze, ,0,0,276800,68,0,3, ,3, ,5654,I,SIMS BAYOU,0, , , , ,6483.16298641903,1223994.28622038
2205,3783,D0323,59.78963614,Inadequate,Inadequate,968300,1080800,112500,133,7280.45112782,117,9,1,1,5153,C,BRAYS BAYOU,0, , , , ,10175.7740455922,2604436.51860332
2206,3784,D0338,133.54622818,Inadequate,Inadequate,2734100,2958200,224100,413,6620.0968523,232,6,1,1,5153,C,BRAYS BAYOU,0, , , , ,12297.0610283969,5817273.82571652
2207,3785,C0370,44.04912339,Inadequate, ,713800,713800,0,168,4248.80952381,26,1,1,1,5553,D,SIMS BAYOU,0, , , , ,6756.91319859425,1918779.75878521
2208,3787,C1072,5.6235305,Proposed, ,58200,58200,0,2,29100,0,0,0,5,5653,E,SIMS BAYOU,0, , , , ,2312.52487284333,244960.921408515
2209,3788,C1073,8.50659846,Proposed, ,43900,43900,0,2,21950,0,0,0,5,5653,E,SIMS BAYOU,0, , , , ,2859.83980012296,370547.242287627
2210,3790,C0219,26.1470763,Inadequate, ,207500,249800,42300,41,5060.97560976,13,1,1,1,5653,I,SIMS BAYOU,0, , , , ,4569.86756355229,1138966.77939154
2211,3791,E5085,53.35163888,Proposed, ,784100,855300,71200,43,18234.8837209,0,0,4,4,5261,B,WHITE OAK BAYOU,0, , , , ,7855.66405404161,2323997.25707474
2212,3794,C0058,161.72307119,Inadequate, ,2495800,2882200,386400,570,4378.59649123,9,2,3,1,5452,D,SIMS BAYOU,0, , , , ,14000.489049306,7044657.02397857
2213,3795,C0384,491.31920538,Inadequate, ,14220800,14220800,0,1797,7913.63383417,15,8,1,1,5453,D,SIMS BAYOU,0, , , , ,33731.1776683553,21401864.5190936
2214,3796,H1004,61.16089027,Proposed, ,1592900,1783600,190700,191,8339.79057592,13, ,4,4,5460,H,HUNTING BAYOU,0, , , , ,9803.87340209525,2664168.22347734
2215,3798,D0668,155.07972219,Cannot Analyze, ,0,0,0,222,0,2,1,3,CNA,4953,F,BRAYS BAYOU,0, , , , ,24111.1283215676,6755272.58592437
2216,3800,D0289,4.83175282,Cannot Analyze, ,0,0,0,12,0,0,0,4,CNA,5153,C,BRAYS BAYOU,0, , , , ,1969.47809337203,210471.160330937
2217,3805,C1315,31.56942028,Proposed, ,410000,410000,0,131,3129.77099237,46,8,1,2,5752,E,SIMS BAYOU,0, , , , ,5451.40594922828,1375163.93660341
2218,3806,C1121,40.30751039,Proposed, ,253500,292900,39400,7,36214.2857143,0,0,0,5,5552,E,SIMS BAYOU,0, , , , ,5654.60499883425,1755795.43020596
2219,3808,C1153,18.4346659,Proposed, ,92900,92900,0,1,92900,0,0,0,5,5452,D,SIMS BAYOU,0, , , , ,4222.50414138262,803013.800559195
2220,3809,C1154,27.01495923,Proposed, ,385100,385100,0,2,192550,0,0,0,5,5452,D,SIMS BAYOU,0, , , , ,4376.55920930819,1176771.59832374
2221,3810,D0410,2.39157751,Cannot Analyze, ,0,0,0,12,0,0,0,4,CNA,5052,C,BRAYS BAYOU,0, , , , ,1300.37739474589,104177.091810932
2222,3812,C1332,58.79540535,Proposed, ,360000,360000,0,0,0,3, ,0,4,5552,E,SIMS BAYOU,0, , , , ,6939.66844202839,2561128.30801341
2223,3814,C1049,9.2196352,Proposed, ,145800,145800,0,8,18225,0,0,0,5,5752,E,SIMS BAYOU,0, , , , ,2903.37036449156,401607.302333781
2224,3817,E5112,84.69174272,Proposed, ,1301200,1499900,198700,339,3838.3480826,8,2,1,2,5162,A,WHITE OAK BAYOU,0, , , , ,10047.5457144127,3689172.01838831
2225,3820,C1328,151.48081598,Proposed, ,1296000,1296000,0,0,0,2, ,3,2,5551,E,SIMS BAYOU,0, , , , ,11869.6038787977,6598504.33683998
2226,3821,H0115,62.36900274,Inadequate, ,349600,481000,131400,86,4065.11627907,4, ,4,3,5560,B,HUNTING BAYOU,0, , , , ,8558.93172293808,2716794.09901891
2227,3822,H1124,2.03964678,Proposed, ,31800,37200,5400,3,10600,0,0,4,4,5758,I,HUNTING BAYOU,0, , , , ,1515.75507510787,88846.9865398973
2228,3824,C0399,7.56712459,Cannot Analyze, ,0,0,0,17,0,0,0,4,CNA,5454,D,BRAYS BAYOU,0, , , , ,3086.00296484486,329623.97373245
2229,3825,C0623,87.16936554,Inadequate, ,1000100,1774600,774500,130,7693.07692308,0,0,4,3,5150,D,SIMS BAYOU,0, , , , ,9405.86949994087,3797097.26308458
2230,3827,C1210,60.96958821,Proposed, ,338100,391100,53000,92,3675,0,0,4,4,5150,D,SIMS BAYOU,0, , , , ,7189.32252208554,2655834.91962115
2231,3828,C1267,50.0238657,Cannot Analyze, ,0,0,0,51,0,0,0,0,0,5050,D,SIMS BAYOU,0, , , , ,9112.81519122384,2179039.86134166
2232,3830,C1213,17.83031428,Proposed, ,194300,211400,17100,0,0,0,0,0,5,5151,D,SIMS BAYOU,0, , , , ,5825.1426111906,776688.29099127
2233,3832,D0444,64.34972143,Cannot Analyze, ,0,0,0,100,0,0,0,4,CNA,5053,C,BRAYS BAYOU,0, , , , ,12044.7592936737,2803074.03072814
2234,3834,D0649,88.92200747,Cannot Analyze, ,0,0,0,0,0,0,0,4,CNA,4953,C,BRAYS BAYOU,0, , , , ,9091.69603506636,3873442.57053098
2235,3835,D0325,95.85956104,Inadequate,Inadequate,144600,144600,0,282,512.76595745,141,2,1,1,5153,C,BRAYS BAYOU,0, , , , ,11700.7560397606,4175642.39245703
2236,3837,C1089,48.31379333,Proposed, ,146400,146400,0,41,3570.73170732,2, ,3,2,5553,I,SIMS BAYOU,0, , , , ,7644.05150248251,2104548.77683533
2237,3838,C0216,31.08074485,Cannot Analyze, ,0,0,0,0,0,0,0,4,CNA,5653,I,SIMS BAYOU,0, , , , ,15923.5356950855,1353877.41797638
2238,3839,D0446,76.95267461,Inadequate,Inadequate,959800,959800,0,25,38392,29,2,3,1,5053,C,BRAYS BAYOU,0, , , , ,8220.86103337617,3352058.52300666
2239,3840,D9046,202.70875576,Proposed, ,2141900,2141900,0,23,93126.0869565,0,0,0,5,5253,C,BRAYS BAYOU,0, , , , ,12752.9955444877,8829993.10926444
2240,3841,C1343,339.53759294,Proposed, ,2300000,2300000,0,0,0,1, ,0,5,5353,D,SIMS BAYOU,0, , , , ,16416.5913287419,14790257.3418965
2241,3843,D0753,60.78143191,Inadequate, ,1412100,1412100,0,252,5603.57142857,36,1,1,1,4853,F,BRAYS BAYOU,0, , , , ,9147.23380821608,2647639.24350328
2242,3844,C0221,7.24012478,Cannot Analyze, ,0,0,0,29,0,3, ,3,CNA,5653,I,SIMS BAYOU,0, , , , ,2723.71060626651,315379.927372411
2243,3847,C1069,17.84360501,Cannot Analyze, ,0,0,0,10,0,0,0,0,0,5653,I,SIMS BAYOU,0, , , , ,4815.21872147478,777267.349412673
2244,3849,D0669,74.60485178,Cannot Analyze, ,0,0,0,531,0,24,1,1,CNA,4853,F,BRAYS BAYOU,0, , , , ,15013.5761324694,3249787.18762016
