OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
1505,3629,C0207,1.44736549,Adequate, ,0,0,0,0,0,0,0,4,A,5654,E,SIMS BAYOU,0, , , , ,1436.36682044657,63047.2390007834
1506,3631,D0314,7.62420869,Adequate, ,0,0,0,34,0,5, ,3,A,5154,C,BRAYS BAYOU,0, , , , ,2765.43116562102,332110.460993375
1507,3633,D0591,13.71298823,Adequate,Adequate,0,0,0,4,0,0,0,4,A,4954,F,BRAYS BAYOU,0, , , , ,4137.02078415882,597337.796560589
1508,3634,C0209,7.24816727,Adequate, ,0,0,0,2,0,0,0,4,A,5654,E,SIMS BAYOU,0, , , , ,3586.11662527494,315730.162002638
1509,3636,D0613,83.18131085,Adequate,Adequate,0,0,0,445,0,6, ,3,A,5054,F,BRAYS BAYOU,0, , , , ,10202.9706062519,3623377.72075263
1510,3646,D8011,5.14578298,Adequate,Adequate,0,0,0,4,0,0,3,4,A,5254,C,BRAYS BAYOU,0, , , , ,2723.62402942029,224150.307353079
1511,3648,D0607,23.4440145,Adequate, ,0,0,0,364,0,3, ,3,A,4954,F,BRAYS BAYOU,0, , , , ,5265.62073927842,1021221.34687232
1512,3651,D9064,4.12688065,Adequate, ,0,0,0,12,0,1, ,3,A,5154,C,BRAYS BAYOU,0, , , , ,1833.75666856364,179766.928623617
1513,3653,C0203,28.21554341,Adequate, ,0,0,0,7,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,9803.54580291582,1229068.89961959
1514,3657,C0187,8.96577032,Adequate, ,0,0,0,26,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,3143.07748287699,390548.968431948
1515,3658,D0440,114.72530401,Adequate,Adequate,0,0,0,220,0,14,2,1,A,5054,F,BRAYS BAYOU,0, , , , ,19373.5197211164,4997434.3361838
1516,3659,D0692,7.2400919,Adequate, ,0,0,0,2,0,0,0,4,A,4954,F,BRAYS BAYOU,0, , , , ,2584.13438992618,315378.363458372
1517,3662,D0616,45.94311964,Adequate, ,0,0,0,109,0,40,42,1,A,5054,F,BRAYS BAYOU,0, , , , ,7699.8565065334,2001282.24057887
1518,3664,C0186,2.00759884,Adequate, ,0,0,0,6,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,1415.08656890867,87450.9778752822
1519,3665,D0890,12.01766277,Adequate,Adequate,0,0,0,8,0,0,0,4,A,5354,D,BRAYS BAYOU,0, , , , ,3484.89637422291,523489.262576235
1520,3671,C0195,5.60900591,Adequate, ,0,0,0,15,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,1996.24186498828,244328.250393718
1521,3674,D5037,14.08715138,Adequate,Adequate,0,0,0,79,0,0,0,4,A,4854,F,BRAYS BAYOU,0, , , , ,3755.73109420942,613636.252483501
1522,3679,D0291,30.05533074,Adequate,Adequate,0,0,0,82,0,30,4,1,A,5154,C,BRAYS BAYOU,0, , , , ,6438.22668862075,1309210.24276526
1523,3684,D9058,9.96142436,Adequate, ,0,0,0,46,0,0,0,4,A,4854,F,BRAYS BAYOU,0, , , , ,2797.70643467893,433919.599413009
1524,3686,D0774,9.28675303,Adequate, ,0,0,0,35,0,1, ,3,A,4854,F,BRAYS BAYOU,0, , , , ,2781.69344340693,404531.048873927
1525,3690,C0200,6.07572117,Adequate, ,0,0,0,24,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,2398.77635442656,264658.441426295
1526,3694,D0169,57.03591251,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5154,C,BRAYS BAYOU,0, , , , ,10396.3252968491,2484484.56195822
1527,3703,C0357,7.30020115,Adequate, ,0,0,0,20,0,5,5,1,A,5654,I,SIMS BAYOU,0, , , , ,3004.42500056554,317996.750263316
1528,3708,D0167,37.41000403,Adequate,Adequate,0,0,0,47,0,29,10,1,A,5254,C,BRAYS BAYOU,0, , , , ,7044.64505974408,1629579.78096447
1529,3709,C0704,4.95393853,Adequate, ,0,0,0,9,0,0,0,4,A,5454,D,SIMS BAYOU,0, , , , ,2106.89701567241,215793.650416805
1530,3710,D0803,14.79507689,Adequate, ,0,0,0,103,0,6,3,1,A,4854,F,BRAYS BAYOU,0, , , , ,3522.21996940044,644473.628316514
1531,3711,D0853,13.46694211,Adequate, ,0,0,0,51,0,24,2,1,A,5054,F,BRAYS BAYOU,0, , , , ,3067.84714033194,586620.077271709
1532,3715,D0770,33.30036442,Adequate,Adequate,0,0,0,82,0,4, ,1,A,4853,F,BRAYS BAYOU,0, , , , ,6425.52621307238,1450563.86441202
1533,3716,D0768,4.34162183,Adequate, ,0,0,0,16,0,0,0,4,A,4854,F,BRAYS BAYOU,0, , , , ,1877.42178659841,189121.020320959
1534,3717,D0166,13.02990004,Adequate,Adequate,0,0,0,21,0,0,0,4,A,5254,C,BRAYS BAYOU,0, , , , ,3762.1193063418,567582.387792103
1535,3719,D0614,15.76882906,Adequate, ,0,0,0,57,0,12,22,1,A,5054,F,BRAYS BAYOU,0, , , , ,3443.32488599174,686890.238553975
1536,3721,D0772,11.32433043,Adequate, ,0,0,0,35,0,4, ,3,A,4854,F,BRAYS BAYOU,0, , , , ,2995.5964499543,493287.781031691
1537,3724,D0773,23.85326878,Adequate, ,0,0,0,117,0,4, ,3,A,4854,F,BRAYS BAYOU,0, , , , ,4616.45467365047,1039048.4951771
1538,3726,C0202,10.02858308,Adequate, ,0,0,0,27,0,1, ,4,A,5754,E,SIMS BAYOU,0, , , , ,3661.87864653622,436845.057430134
1539,3727,C0356,9.70026641,Adequate, ,0,0,0,33,0,0,0,4,A,5654,I,SIMS BAYOU,0, , , , ,3304.68391654247,422543.522280014
1540,3728,D0160,7.22805172,Adequate,Adequate,0,0,0,21,0,0,0,4,A,5254,C,BRAYS BAYOU,0, , , , ,2377.65036884645,314853.839415641
1541,3731,C0199,8.2637125,Adequate, ,0,0,0,26,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,2988.28607249684,359967.257970106
1542,3739,C0201,3.87891684,Adequate, ,0,0,0,11,0,0,0,4,A,5754,E,SIMS BAYOU,0, , , , ,1742.92914333675,168965.568953348
1543,3742,D0619,68.63784437,Adequate, ,0,0,0,6,0,0,0,4,A,4953,F,BRAYS BAYOU,0, , , , ,7575.52912865207,2989864.34562237
1544,3744,C0032,15.8977948,Adequate, ,0,0,0,4,0,0,0,4,A,5554,I,SIMS BAYOU,0, , , , ,4784.87938056535,692507.651429915
1545,3746,D6052,34.74289859,Adequate, ,0,0,0,7,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,4932.22462817279,1513400.670551
1546,3749,D0342,11.94162327,Adequate,Adequate,0,0,0,9,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,3244.38784502624,520177.17481342
1547,3751,D0934,19.95406375,Adequate,Adequate,0,0,0,6,0,0,0,4,A,5253,C,BRAYS BAYOU,0, , , , ,4408.30767197961,869199.213317084
1548,3752,D7036,11.00482896,Adequate,Inadequate,0,153900,153900,101,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,3396.58014421677,479370.375222015
1549,3755,D5034,9.80427679,Adequate, ,0,0,0,18,0,0,0,4,A,5053,F,BRAYS BAYOU,0, , , , ,2802.33445484925,427074.310421292
1550,3756,D0173,23.61826679,Adequate, ,0,0,0,65,0,44,20,1,A,5253,C,BRAYS BAYOU,0, , , , ,4751.5366753799,1028811.84280961
1551,3762,D0294,7.16078498,Adequate,Adequate,0,0,0,14,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,2238.88265025987,311923.721131536
1552,3766,C0373,3.05622321,Adequate, ,0,0,0,11,0,4, ,3,A,5553,D,SIMS BAYOU,0, , , , ,1503.38492533701,133128.995116849
1553,3769,C0374,5.97103486,Adequate, ,0,0,0,24,0,6, ,3,A,5553,D,SIMS BAYOU,0, , , , ,2181.61331731997,260098.269489544
1554,3770,D0218,8.03060424,Adequate, ,0,0,0,18,0,10,5,1,A,5153,C,BRAYS BAYOU,0, , , , ,2588.40214309735,349813.114076036
1555,3771,C0376,5.68393552,Adequate, ,0,0,0,26,0,8,5,1,A,5553,D,SIMS BAYOU,0, , , , ,2163.65263019217,247592.243730787
1556,3773,D0766,41.82434289,Adequate,Adequate,0,0,0,19,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,6511.31315382885,1821868.3539984
1557,3774,C0037,22.21996771,Adequate, ,0,195000,195000,65,0,3, ,3,A,5553,I,SIMS BAYOU,0, , , , ,5473.59765956737,967901.668939591
1558,3776,D0610,7.88898842,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5053,F,BRAYS BAYOU,0, , , , ,2581.96809199992,343644.451647193
1559,3782,C0293,8.79395965,Adequate, ,0,0,0,1,0,0,0,4,A,5752,I,SIMS BAYOU,0, , , , ,4157.16999557418,383064.923450636
1560,3786,C0372,5.7348187,Adequate, ,0,0,0,25,0,1, ,3,A,5553,D,SIMS BAYOU,0, , , , ,2018.94988292899,249808.789768838
1561,3789,D0174,18.80707771,Adequate, ,0,0,0,39,0,22,2,1,A,5253,C,BRAYS BAYOU,0, , , , ,4591.93189013393,819236.233747866
1562,3792,E0357,59.03259728,Adequate, ,0,0,0,60,0,3, ,3,A,5360,H,WHITE OAK BAYOU,0, , , , ,9834.84275934238,2571459.77318344
1563,3793,H0055,148.38609571,Adequate, ,0,0,0,152,0,0,0,3,A,5659,I,HUNTING BAYOU,0, , , , ,13576.3719307094,6463698.13652556
1564,3797,D0219,51.36409941,Adequate,Inadequate,0,0,0,114,0,49,10,1,A,5153,C,BRAYS BAYOU,0, , , , ,7190.9048206903,2237420.00273456
1565,3799,C0335,9.12416108,Adequate, ,0,0,0,38,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3319.60805505596,397448.455602764
1566,3801,D0288,5.67382018,Adequate, ,0,0,0,19,0,11,2,1,A,5153,C,BRAYS BAYOU,0, , , , ,2109.50218137451,247151.535505776
1567,3802,D6038,24.23015526,Adequate,Adequate,0,0,0,22,0,0,2,2,A,4952,F,BRAYS BAYOU,0, , , , ,4402.06620556517,1055465.56090861
1568,3803,D0463,17.36370477,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,4162.82948888241,756362.955391971
1569,3804,D0248,16.24773768,Adequate, ,0,0,0,54,0,4,3,1,A,5152,C,BRAYS BAYOU,0, , , , ,3565.77082306128,707751.452940569
1570,3807,C0271,2.98773295,Adequate, ,0,0,0,10,0,6,2,1,A,5752,E,SIMS BAYOU,0, , , , ,1538.51310475472,130145.626568933
1571,3811,D0397,19.56379117,Adequate, ,0,0,0,63,0,30,7,1,A,5152,C,BRAYS BAYOU,0, , , , ,4104.17953797618,852198.907756642
1572,3813,C0757,5.58776692,Adequate, ,0,0,0,26,0,1,1,1,A,5452,E,SIMS BAYOU,0, , , , ,2316.66305693051,243403.126252392
1573,3815,C0274,1.64671272,Adequate, ,0,0,0,0,0,0,0,4,A,5752,E,SIMS BAYOU,0, , , , ,1157.16030450107,71730.8070920988
1574,3816,D0211,18.35997325,Adequate,Adequate,0,0,0,47,0,9, ,3,A,5154,C,BRAYS BAYOU,0, , , , ,3935.5570526835,799760.364779159
1575,3818,C0530,40.2765369,Adequate, ,0,0,0,9,0,0,0,4,A,5252,D,SIMS BAYOU,0, , , , ,6286.3398560782,1754445.99027999
1576,3819,D0066,81.51440236,Adequate,Adequate,0,0,0,16,0,9, ,4,A,5455,D,BRAYS BAYOU,0, , , , ,7847.92283663716,3550767.23463809
1577,3823,C0103,28.06310907,Adequate, ,0,0,0,98,0,2, ,3,A,5151,D,SIMS BAYOU,0, , , , ,5690.95263100703,1222429.09374114
1578,3826,C0681,34.21781956,Adequate, ,0,0,0,69,0,0,0,4,A,5051,D,SIMS BAYOU,0, , , , ,5791.96871660309,1490528.27554224
1579,3829,C0607,13.33044971,Adequate, ,0,0,0,56,0,2, ,3,A,5151,D,SIMS BAYOU,0, , , , ,3147.81747905506,580674.462722807
1580,3831,D0441,3.5637082,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,1865.41214864995,155235.157117438
1581,3833,D0757,153.40754127,Adequate, ,0,0,0,303,0,24,2,1,A,4853,F,BRAYS BAYOU,0, , , , ,12963.2538751286,6682432.60938577
1582,3836,C0036,16.39065874,Adequate, ,0,0,0,14,0,2,3,1,A,5553,I,SIMS BAYOU,0, , , , ,3444.69025437176,713977.22496792
1583,3842,D0282,3.85512516,Adequate, ,0,0,0,14,0,1, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,1712.62852372321,167929.258819398
1584,3845,C0341,9.30939286,Adequate, ,0,0,0,36,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3341.19184973554,405517.140886243
1585,3846,C0042,50.78091519,Adequate, ,0,0,0,159,0,15,11,1,A,5553,I,SIMS BAYOU,0, , , , ,6773.69388385204,2212016.68363066
1586,3848,D0726,117.84725033,Adequate,Adequate,0,0,0,243,0,3, ,3,A,4853,F,BRAYS BAYOU,0, , , , ,10500.5680013813,5133426.21180108
1587,3851,D0280,3.37935324,Adequate, ,0,0,0,12,0,6, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,1614.90105861506,147204.574965473
1588,3853,D0622,22.40140703,Adequate,Inadequate,0,367300,367300,7,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,3986.50046783729,975805.31947951
1589,3854,C0222,5.93269808,Adequate, ,0,0,0,26,0,2, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2332.47506573197,258428.133824616
1590,3855,D0624,19.08717715,Adequate,Adequate,0,0,0,3,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,4776.77252579382,831437.348952316
1591,3857,C0342,10.8229119,Adequate, ,0,0,0,40,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3826.4462694557,471446.176095408
1592,3859,D0278,55.04011465,Adequate, ,0,0,0,150,0,42,3,1,A,5153,C,BRAYS BAYOU,0, , , , ,7608.96931322193,2397547.332012
1593,3867,D0626,20.03949311,Adequate, ,0,0,0,69,0,9, ,3,A,4953,C,BRAYS BAYOU,0, , , , ,4494.04253950542,872920.309891785
1594,3870,D0185,24.56262829,Adequate, ,0,0,0,17,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,7031.20456652018,1069947.88885746
1595,3873,D0275,4.55039967,Adequate, ,0,0,0,20,0,4,1,3,A,5153,C,BRAYS BAYOU,0, , , , ,2105.98381949218,198215.539895409
1596,3874,C0228,7.31712579,Adequate, ,0,0,0,30,0,15, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2700.82884296771,318733.926984258
1597,3875,C0349,22.820617,Adequate, ,0,0,0,3,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,4135.04577463651,994066.117357638
1598,3876,C0348,9.62210301,Adequate, ,0,0,0,38,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,3373.52621027283,419138.737033861
1599,3878,D0863,11.36752582,Adequate, ,0,0,0,33,0,9,1,1,A,5153,C,BRAYS BAYOU,0, , , , ,3440.57609247642,495169.467497239
1600,3880,D0371,28.24859509,Adequate, ,0,0,0,49,0,9, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,5735.73929604757,1230508.74755616
1601,3882,D0380,25.76206227,Adequate,Adequate,0,0,0,45,0,26,3,1,A,5153,C,BRAYS BAYOU,0, , , , ,4653.04701361202,1122195.3876959
1602,3883,C0440,2.92587045,Adequate, ,0,0,0,13,0,0,0,4,A,5453,D,SIMS BAYOU,0, , , , ,1485.59613218842,127450.930824843
1603,3884,C0229,7.25127464,Adequate, ,0,0,0,30,0,13, ,3,A,5653,I,SIMS BAYOU,0, , , , ,2688.227953754,315865.688351364
1604,3885,C0439,2.00885894,Adequate, ,0,0,0,8,0,0,0,4,A,5453,D,SIMS BAYOU,0, , , , ,1205.55172477606,87505.871148439
1605,3887,D0225,14.11773145,Adequate,Adequate,0,0,0,31,0,10, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,3505.21917968325,614968.353182452
1606,3888,C0350,19.00082954,Adequate, ,0,0,0,74,0,1, ,3,A,5653,I,SIMS BAYOU,0, , , , ,3945.62926989924,827676.246641455
1607,3892,D0762,47.62704827,Adequate, ,0,0,0,116,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,6609.99101829111,2074634.10497328
1608,3893,D0451,7.28779532,Adequate, ,0,0,0,38,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,2345.94001660109,317456.356783252
1609,3894,C0359,10.83695751,Adequate, ,0,0,0,32,0,0,0,4,A,5553,E,SIMS BAYOU,0, , , , ,5137.42577557865,472057.78224258
1610,3900,D0489,67.3164578,Adequate, ,0,0,0,302,0,12,2,1,A,5053,C,BRAYS BAYOU,0, , , , ,10002.0212303496,2932305.14648294
1611,3901,D0629,75.18253222,Adequate, ,0,0,0,316,0,27,2,1,A,4953,C,BRAYS BAYOU,0, , , , ,10637.3384344944,3274951.03176586
1612,3904,D0714,82.34042865,Adequate, ,0,0,0,476,0,9, ,3,A,4853,F,BRAYS BAYOU,0, , , , ,9696.17297516152,3586749.03181597
1613,3906,D0450,12.90871544,Adequate, ,0,0,0,5,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,3079.03146165365,562303.663274292
1614,3909,D0723,16.54883673,Adequate, ,0,0,0,81,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,3599.99539558691,720867.313413466
1615,3913,D0637,17.25890077,Adequate, ,0,0,0,38,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,4275.93646658647,751797.643370998
1616,3914,D0635,25.82949619,Adequate, ,0,0,0,10,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,5843.45961779436,1125132.72500563
1617,3915,D0375,57.3122832,Adequate,Adequate,0,0,0,180,0,19, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,6977.14003880204,2496523.04237692
1618,3916,D0261,5.41161823,Adequate, ,0,0,0,16,0,2, ,3,A,5153,C,BRAYS BAYOU,0, , , , ,1964.05556100009,235730.136676647
1619,3917,D0722,5.21955766,Adequate, ,0,0,0,22,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,2049.98408762904,227363.931919477
1620,3920,D0719,20.64201258,Adequate, ,0,0,0,72,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,6569.51579580749,899165.887651463
1621,3921,C0449,2.95550249,Adequate, ,0,0,0,13,0,0,0,4,A,5453,D,SIMS BAYOU,0, , , , ,1472.65345349366,128741.537199469
1622,3922,C0448,2.95416568,Adequate, ,0,0,0,11,0,2, ,3,A,5453,D,SIMS BAYOU,0, , , , ,1470.5973205109,128683.569627294
1623,3923,C0447,3.14861362,Adequate, ,0,0,0,12,0,0,0,4,A,5453,D,SIMS BAYOU,0, , , , ,1526.79591614973,137153.577548017
1624,3924,C0446,3.24933459,Adequate, ,0,0,0,13,0,0,0,4,A,5453,D,SIMS BAYOU,0, , , , ,1526.13215833359,141540.96809865
1625,3929,D0720,20.43651736,Adequate,Adequate,0,0,0,80,0,2, ,3,A,4853,F,BRAYS BAYOU,0, , , , ,4602.06536717562,890214.738491655
1626,3930,C0401,5.76533077,Adequate, ,0,0,0,0,0,0,0,4,A,5353,D,SIMS BAYOU,0, , , , ,2546.80406430163,251137.931983321
1627,3931,C0451,4.55020874,Adequate, ,0,0,0,20,0,4, ,3,A,5453,D,SIMS BAYOU,0, , , , ,1819.76730303066,198207.08952745
1628,3932,C0238,52.19520154,Adequate, ,0,0,0,18,0,0,0,4,A,5653,I,SIMS BAYOU,0, , , , ,12103.0072848838,2273623.13294935
1629,3933,C0400,9.70780028,Adequate, ,0,0,0,0,0,0,0,4,A,5353,D,SIMS BAYOU,0, , , , ,3616.37598303898,422871.563673563
1630,3934,D0715,30.49129373,Adequate, ,0,0,0,128,0,3, ,3,A,4853,F,BRAYS BAYOU,0, , , , ,4410.63864541028,1328200.89114102
1631,3935,D0188,200.55190043,Adequate,Inadequate,2757600,3047200,289600,461,5981.77874187,136,22,1,1,5153,C,BRAYS BAYOU,0, , , , ,21059.8014815004,8736041.35955552
1632,3940,D0495,18.69014317,Adequate, ,0,0,0,80,0,1, ,3,A,5053,C,BRAYS BAYOU,0, , , , ,3913.32528782328,814142.58798442
1633,3942,C0240,69.76751325,Adequate, ,0,0,0,11,0,0,0,4,A,5652,I,SIMS BAYOU,0, , , , ,11279.5659750733,3039072.74050848
1634,3943,C0246,66.64419891,Adequate, ,0,0,0,287,0,59,87,1,A,5753,E,SIMS BAYOU,0, , , , ,8280.19924182694,2903021.26464175
1635,3946,D0497,23.30859674,Adequate, ,0,0,0,74,0,3, ,3,A,5053,C,BRAYS BAYOU,0, , , , ,4128.25517835763,1015322.53088345
1636,3947,D0634,68.02453462,Adequate, ,0,0,0,59,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,7333.72588816729,2963148.78342975
1637,3952,D0231,3.90644868,Adequate, ,0,0,0,11,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,1755.47392545677,170164.896697316
1638,3954,D0235,3.2852471,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,2452.44390316325,143105.345133491
1639,3958,D0498,37.14746659,Adequate, ,0,0,0,76,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,5494.56705563513,1618143.59847484
1640,3959,D0232,4.05823048,Adequate, ,0,0,0,12,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,1694.44544621012,176776.530484555
1641,3960,D0234,13.63537685,Adequate, ,0,0,0,47,0,4,2,1,A,5153,C,BRAYS BAYOU,0, , , , ,3137.65220687113,593957.055109311
1642,3965,D0665,7.18058156,Adequate,Adequate,0,0,0,1,0,1, ,4,A,4853,F,BRAYS BAYOU,0, , , , ,2368.73064669078,312786.035090668
1643,3966,D5022,10.36925548,Adequate, ,0,0,0,71,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,3215.4206288284,451684.76324058
1644,3972,D0413,7.12273153,Adequate, ,0,0,0,2,0,0,0,4,A,5053,C,BRAYS BAYOU,0, , , , ,2272.98133388505,310266.068155593
1645,3977,D0633,30.08772137,Adequate,Inadequate,0,539300,539300,115,0,0,0,4,A,4953,C,BRAYS BAYOU,0, , , , ,6690.31533171309,1310621.17922395
1646,3978,D0647,93.51271678,Adequate,Adequate,0,0,0,5,0,0,0,4,A,4952,C,BRAYS BAYOU,0, , , , ,11173.1522401665,4073414.23340115
1647,3980,C0308,17.0524811,Adequate, ,0,0,0,62,0,42, ,3,A,5752,E,SIMS BAYOU,0, , , , ,4172.279807579,742806.010504157
1648,3982,D1300,136.56611208,Adequate,Adequate,0,0,0,15,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,10648.6062908986,5948819.91026878
1649,3988,D0717,3.90216676,Adequate,Adequate,0,0,0,1,0,0,0,4,A,4853,F,BRAYS BAYOU,0, , , , ,1646.29160170983,169978.390290814
1650,3992,C0265,5.3198761,Adequate, ,0,0,0,4,0,4, ,3,A,5752,E,SIMS BAYOU,0, , , , ,2217.88397019229,231733.912023894
1651,3993,D0239,1.24750307,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5153,C,BRAYS BAYOU,0, , , , ,1084.48150406486,54341.2293774008
1652,3994,D0460,51.91867905,Adequate,Inadequate,0,1332900,1332900,221,0,15,1,1,A,5052,C,BRAYS BAYOU,0, , , , ,8126.67545444965,2261577.63847381
1653,3996,D0386,13.44007494,Adequate, ,0,0,0,45,0,12,4,1,A,5152,C,BRAYS BAYOU,0, , , , ,4035.45576578892,585449.615089992
1654,4000,C0244,37.07664167,Adequate, ,0,0,0,12,0,0,0,4,A,5652,I,SIMS BAYOU,0, , , , ,6108.87821554615,1615058.54647676
1655,4004,D0411,1.8619751,Adequate, ,0,0,0,10,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,1142.14932839259,81107.632494399
1656,4005,D0461,33.70514614,Adequate, ,0,0,0,179,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,4931.81100795488,1468196.19875715
1657,4006,D0412,7.81149879,Adequate, ,0,0,0,49,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,2351.74329670109,340268.952247228
1658,4010,C0626,2.7151961,Adequate, ,0,0,0,10,0,0,0,4,A,5150,D,SIMS BAYOU,0, , , , ,1399.43313397006,118273.966820194
1659,4011,C0683,6.37907339,Adequate, ,0,0,0,21,0,0,0,4,A,5050,D,SIMS BAYOU,0, , , , ,2223.92125567181,277872.418364928
1660,4018,D0242,10.46921629,Adequate,Adequate,0,0,0,19,0,0,0,4,A,5152,C,BRAYS BAYOU,0, , , , ,3587.75506914625,456038.932847278
1661,4019,D0640,29.07418147,Adequate, ,0,0,0,1,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,5113.08397510863,1266471.14249359
1662,4020,D0464,15.88181743,Adequate, ,0,0,0,97,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,4067.41771232338,691812.017848818
1663,4024,D0480,3.91015383,Adequate, ,0,0,0,12,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,1683.20527601361,170326.332574668
1664,4026,D0399,23.42389334,Adequate,Inadequate,0,89900,89900,81,0,14, ,3,A,5152,C,BRAYS BAYOU,0, , , , ,4679.93497257655,1020345.05831128
1665,4027,D0466,26.53856654,Adequate, ,0,0,0,231,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,5833.98933451044,1156020.12418921
1666,4029,D0641,21.18256984,Adequate,Adequate,0,0,0,13,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,5931.91976583142,922712.940573305
1667,4032,C0409,31.40208018,Adequate, ,0,713800,713800,130,0,19,6,1,A,5452,D,SIMS BAYOU,0, , , , ,5996.33778282016,1367874.63752807
1668,4036,D0476,4.85216767,Adequate,Adequate,0,0,0,1,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,2047.32478581097,211360.3834189
1669,4037,C0486,8.43616146,Adequate, ,0,0,0,0,0,0,0,4,A,5352,D,SIMS BAYOU,0, , , , ,3454.8492651582,367479.331137016
1670,4042,C0324,9.27833807,Adequate, ,0,0,0,1,0,0,0,4,A,5752,E,SIMS BAYOU,0, , , , ,4524.33043656176,404164.327512079
1671,4043,C0703,93.05068729,Adequate, ,0,0,0,0,0,1, ,4,A,5152,D,SIMS BAYOU,0, , , , ,20511.8546049312,4053288.27333837
1672,4044,D0405,13.39524022,Adequate, ,0,0,0,49,0,3, ,3,A,5052,C,BRAYS BAYOU,0, , , , ,3147.24832719649,583496.58940801
1673,4045,D0483,31.67913443,Adequate, ,0,0,0,148,0,7, ,3,A,5052,C,BRAYS BAYOU,0, , , , ,6162.57875802651,1379942.94426416
1674,4046,D0481,32.02979282,Adequate, ,0,0,0,123,0,5, ,3,A,5052,C,BRAYS BAYOU,0, , , , ,5237.67564274567,1395217.89639677
1675,4049,D9001,5.87562525,Adequate, ,0,0,0,48,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,2100.91114053401,255942.344112199
1676,4050,D0500,11.90746717,Adequate, ,0,0,0,43,0,0,0,4,A,5052,C,BRAYS BAYOU,0, , , , ,3203.57708058717,518689.31062197
